"committee","lgno","name","term","sessionPeriod","isCoChairman","姓名+出生日期","立法院","組織名稱","職位名稱","起始","結束","地址","組織名稱+地址"
"內政委員會",75,"黃昭順","07","3","N","黃昭順+1953","立法院","立法院內政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",77,"黃健庭","07","3","N","黃健庭+1959","立法院","立法院內政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",102,"盧嘉辰","07","3","N","盧嘉辰+1953","立法院","立法院內政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",105,"賴清德","07","3","N","賴清德+1959","立法院","立法院內政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"內政委員會",109,"簡東明 Uliw．Qaljupayare","07","3","N","簡東明 Uliw．Qaljupayare+1951","立法院","立法院內政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院內政委員會+台北市中正區中山南路1號"
"外交及國防委員會",23,"李嘉進","07","3","N","李嘉進+1957","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",27,"周守訓","07","3","Y","周守訓+1966","立法院","立法院外交及國防委員會","召集委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",32,"林郁方","07","3","N","林郁方+1951","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",42,"帥化民","07","3","Y","帥化民+1943","立法院","立法院外交及國防委員會","召集委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",54,"涂醒哲","07","3","N","涂醒哲+1951","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",59,"張顯耀","07","3","N","張顯耀+1963","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",71,"傅崐萁","07","3","N","傅崐萁+1962","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",72,"曾永權","07","3","N","曾永權+1947","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",86,"廖婉汝","07","3","N","廖婉汝+1960","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",89,"劉盛良","07","3","N","劉盛良+1939","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",93,"蔣孝嚴","07","3","N","蔣孝嚴+1941","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",95,"蔡同榮","07","3","N","蔡同榮+1935","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",96,"蔡煌瑯","07","3","N","蔡煌瑯+1960","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",110,"顏清標","07","3","N","顏清標+1960","立法院","立法院外交及國防委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"經濟委員會",1,"丁守中","07","3","Y","丁守中+1954","立法院","立法院經濟委員會","召集委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",22,"李復興","07","3","N","李復興+1946","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",25,"李慶華","07","3","N","李慶華+1948","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",35,"林滄敏","07","3","Y","林滄敏+1958","立法院","立法院經濟委員會","召集委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",39,"邱鏡淳","07","3","N","邱鏡淳+1949","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",47,"徐中雄","07","3","N","徐中雄+1957","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",51,"翁重鈞","07","3","N","翁重鈞+1955","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",55,"張花冠","07","3","N","張花冠+1954","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",56,"張嘉郡","07","3","N","張嘉郡+1981","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",67,"陳啟昱","07","3","N","陳啟昱+1965","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",90,"劉銓忠","07","3","N","劉銓忠+1942","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",91,"潘孟安","07","3","N","潘孟安+1963","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",103,"蕭景田","07","3","N","蕭景田+1954","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",108,"鍾紹和","07","3","N","鍾紹和+1956","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",113,"蘇震清","07","3","N","蘇震清+1965","立法院","立法院經濟委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"財政委員會",12,"余政道","07","3","N","余政道+1963","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",31,"林炳坤","07","3","N","林炳坤+1948","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",36,"林德福","07","3","N","林德福+1953","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",46,"孫大千","07","3","N","孫大千+1969","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",64,"陳杰","07","3","Y","陳杰+1957","立法院","立法院財政委員會","召集委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",73,"費鴻泰","07","3","N","費鴻泰+1954","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",76,"黃偉哲","07","3","N","黃偉哲+1963","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",84,"廖正井","07","3","N","廖正井+1945","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",94,"蔡正元","07","3","N","蔡正元+1953","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",101,"盧秀燕","07","3","N","盧秀燕+1961","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",104,"賴士葆","07","3","Y","賴士葆+1951","立法院","立法院財政委員會","召集委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",106,"薛凌","07","3","N","薛凌+1954","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",111,"羅明才","07","3","N","羅明才+1967","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",114,"陳淑慧","07","3","N","陳淑慧+1957","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",115,"康世儒","07","3","N","康世儒+1964","立法院","立法院財政委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"教育及文化委員會",8,"江玲君","07","3","N","江玲君+1975","立法院","立法院教育及文化委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",10,"江義雄","07","3","N","江義雄+1944","立法院","立法院教育及文化委員會","委員",2009-02-20,2009-06-16,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
