"","title","date","content"
"2065","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　——走进新时代，我们满腔热忱，努力践行“两岸一家亲”重要理念。两岸同胞是命运与共的骨肉兄弟，是血浓于水的一家人。我们始终牵挂台湾同胞的福祉和未来发展，了解台湾同胞因特殊历史遭遇和不同社会环境而形成的特有心态，尊重台湾现有的社会制度和台湾同胞生活方式，愿意率先同台湾同胞分享大陆发展的机遇。我们将持续深化两岸经济社会融合发展，积极研究制定政策措施，逐步为台湾同胞在大陆学习、创业、就业、生活提供与大陆同胞同等的待遇，并努力扩大两岸经济文化交流合作，实现互利互惠，增进利益情感联结，促进同胞心灵契合。当前，久经磨难的中华民族迎来了从站起来、富起来到强起来的伟大飞跃，我们比历史上任何时期都更接近实现中华民族伟大复兴的目标。两岸同胞同属中华民族，理应携手并肩，一道走进新时代，共圆中国梦，共创属于全体中国人的美好未来。"
"2066","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　各位同胞、各位朋友！"
"2067","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　中共十九大对中国发展作出了新的战略部署，这对推进两岸经济合作意义重大。本届峰会将围绕两岸产业融合发展的新形势、新商机、新思路这一主题展开交流研讨，可谓恰逢其时。在座各位都是两岸工商、企业界的杰出人士，长期参与两岸经济交流合作，相信大家一定能提出很多真知灼见。在此，我愿就深化两岸经济交流合作提出四点意见。"
"2068","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　一是把握大陆发展机遇，为两岸经济合作开拓广阔空间。中共十八大以来的5年间，大陆生产总值从54万亿元增长到80万亿元，市场容量不断扩大，发展质量和效益不断提升。我们将积极贯彻新发展理念，建设现代化经济体系，推动经济发展质量变革、效率变革、动力变革，着力加快建设实体经济、科技创新、现代金融、人力资源协同发展的产业体系。我们还将推动形成全面开放新格局，着力推动“一带一路”建设，实行高水平的贸易和投资自由化便利化政策。希望两岸企业家抓住机遇，积极进取，找准合作契合点，开创更多发展增长点。"
"2069","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　二是大力开展创新合作，为两岸经济合作注入不竭动力。大陆将坚定实施创新驱动战略，建立以企业为主体、市场为导向、产学研深度融合的技术创新体系，强化知识产权创造、保护、运用。台湾不少产业在创新方面具有独特优势，完全可以参与到大陆创新发展的潮流中来，形成创新合力。两岸企业要共同打造新的产业链、价值链、资本链，带动各种新产业、新业态、新模式，不断提升企业的核心竞争力和两岸经济合作的质量，在国际经济竞争中携手抢占新的制高点。"
"2070","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　三是扩大两岸各界参与，为两岸经济合作夯实社会基础。我们欢迎大企业继续发扬自身优势，为促进两岸经济合作作出新的贡献，同样欢迎和鼓励更多中小企业、农渔民等基层民众以及广大青年朋友参与到两岸经济合作中来。我们将积极创造条件，促进两岸中小企业和基层对口交流，寻找合作发展机遇。同时，也将以更大力度推动两岸基层民众和青年交流，为台湾同胞尤其是青年来大陆发展提供更多便利。两岸经济合作要实现开放包容发展，做大共同利益蛋糕，吸纳更多两岸同胞参与其中，共享成果。"
"2071","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　四是积极担负社会责任，为两岸经济合作营造良好环境。长期以来，两岸企业家为冲开两岸关闭的大门，推动两岸关系走上和平发展道路作出了积极努力和重要贡献，自身事业也从中受益良多。在两岸关系新形势下，两岸企业家要继续坚持“九二共识”，反对一切“台独”行径，勇于担当，积极作为，维护两岸关系和平发展，为深化两岸经济合作创造更好的氛围和条件。"
"2072","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　各位同胞、各位朋友！"
"2073","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　振兴中华民族经济，增进两岸同胞福祉，需要两岸同胞携起手来共同努力。两岸企业家峰会自成立以来，一直为此不懈努力，发挥了积极作用。我们期待峰会在两岸关系新形势下，继续广泛团结两岸企业家，维护和推动两岸关系和平发展，增进两岸同胞亲情和福祉，为实现中华民族伟大复兴作出新的贡献！"
"2074","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办","　　谢谢大家。"
"2075","俞正声在2017两岸企业家紫金山峰会开幕式上的致辞"," 时间:2017-11-06 14:37　　　来源：中共中央台办、国务院台办",""
"2076","张志军会见萧万长"," 时间:2017-11-05 23:01　　　来源：中共中央台办、国务院台办","　　11月5日，中共中央台办、国务院台办主任张志军在南京会见了前来参加2017两岸企业家紫金山峰会的台湾两岸共同市场基金会荣誉董事长萧万长。"
"2077","张志军会见萧万长"," 时间:2017-11-05 23:01　　　来源：中共中央台办、国务院台办",""
"2078","张志军会见萧万长"," 时间:2017-11-05 23:01　　　来源：中共中央台办、国务院台办",""
"2079","２０１７两岸企业家紫金山峰会１１月６日在南京开幕"," 时间:2017-10-31 15:31　　　来源：新华网","　　新华社北京１０月３１日电（记者查文晔）国台办发言人马晓光３１日应询介绍，两岸企业家峰会是两岸经济界就宏观经济、产业发展形势开展交流研讨，促进企业对接合作的重要的民间性交流平台。经峰会双方商定，２０１７两岸企业家紫金山峰会将于１１月６日至７日在南京举办。"
"2080","２０１７两岸企业家紫金山峰会１１月６日在南京开幕"," 时间:2017-10-31 15:31　　　来源：新华网","　　马晓光说，今年年会以“两岸产业融合发展：新形势 新商机新思路”为主题，将举行开幕式、专题演讲、７场专题论坛及闭幕式等活动，就两岸有关产业领域合作、青年就业创业等议题开展深入研讨。两岸知名企业家、工商团体负责人、中小企业代表、青年创业者和专家学者共约６００人与会。本届峰会是中国共产党第十九次全国代表大会召开后举行的首场两岸民间重大交流活动，与会人士将就新形势下扩大两岸经济合作、实现互利互惠、增进两岸同胞福祉积极建言献策。"
"2081","２０１７两岸企业家紫金山峰会１１月６日在南京开幕"," 时间:2017-10-31 15:31　　　来源：新华网","　　在今年峰会年会期间，两岸企业家峰会和全国台湾同胞投资企业联谊会还将举办大陆台资企业产品展销会，集中展现两岸民间经贸交流合作３０年来，广大台商台企在大陆的发展历程和取得的丰硕成果。展销会由发展成果展示和企业产品展销两部分组成，来自大陆各地近７００家台企及产品参展。目前各项筹备工作正在有序推进。"
"2082","２０１７两岸企业家紫金山峰会１１月６日在南京开幕"," 时间:2017-10-31 15:31　　　来源：新华网",""
"2083","台湾律师在大陆执业代理案件范围进一步扩大"," 时间:2017-10-30 15:03　　　来源：新华网","　　新华社北京１０月３０日电（记者 赵博）国台办发言人马晓光３０日应询介绍，司法部发布第１３６号部令和第１７６号公告。自２０１７年１１月１日起，取得大陆律师职业资格并获得大陆律师执业证书的台湾居民在大陆执业可代理涉台民事案件的范围将扩大至五大类２３７项。"
"2084","台湾律师在大陆执业代理案件范围进一步扩大"," 时间:2017-10-30 15:03　　　来源：新华网","　　针对有记者就司法部发布《关于修改＜取得国家法律职业资格的台湾居民在大陆从事律师职业管理办法＞的决定》提出问询，马晓光作上述介绍。他说，范围扩大是在２００８年已开放的涉台婚姻、继承诉讼业务基础上，新增涉台合同纠纷、知识产权纠纷、与公司、证券、保险、票据等有关的民事诉讼以及与上述案件相关的适用特殊程序案件。"
